"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0009914","hormone transport",196,0.425714098547382,1.41242223280376,0.0465116279069767,0.109225173591976,0.0643900062069646,2014,"tags=18%, list=15%, signal=16%","6352/4856/130399/7425/114897/51762/4828/18/5208/26056/4067/140606/3708/6567/57555/51092/51768/9463/818/9727/3623/2260/10765/5211/5213/1601/1408/358/1363/2778/5587/55585/2697/5581/111/706"
"GO:0051648","vesicle localization",185,0.40212772422312,1.38063382872935,0.0465116279069767,0.109225173591976,0.0643900062069646,4552,"tags=50%, list=34%, signal=33%","55686/10079/4669/57555/54732/10239/6812/1639/8027/3798/90990/29058/63971/9371/55062/65018/55717/5663/10652/7016/79443/1780/10972/7879/10749/80128/8766/56681/23233/1020/3676/129880/23332/59349/10497/23291/8943/8976/55763/284697/60412/6813/3985/55614/3064/80208/9024/55088/27095/80006/4204/23265/8729/64130/1176/10948/10342/84984/8120/1000/10959/5861/282991/30850/388552/26258/1453/118426/6399/10947/11127/51128/26276/66008/120892/9919/5590/22878/55773/8224/149371/51112/8618/23208/79090/26985/9230/84446/55770/9525/55435/8927/23400"
"GO:0051650","establishment of vesicle localization",170,0.398342197733984,1.31701832203365,0.0465116279069767,0.109225173591976,0.0643900062069646,3854,"tags=42%, list=29%, signal=30%","55686/10079/4669/54732/10239/6812/1639/8027/3798/90990/29058/63971/9371/55062/65018/55717/5663/10652/7016/79443/1780/10972/7879/10749/80128/8766/56681/23233/1020/3676/129880/23332/59349/10497/23291/8943/8976/55763/284697/60412/6813/3985/55614/3064/80208/55088/27095/80006/4204/23265/8729/64130/1176/10948/10342/84984/8120/10959/5861/282991/30850/388552/26258/1453/118426/6399/10947/11127/51128/66008/120892"
"GO:1903828","negative regulation of protein localization",173,0.38159066103466,1.31541723910037,0.0465116279069767,0.109225173591976,0.0643900062069646,2149,"tags=22%, list=16%, signal=19%","4856/130399/112609/4130/23433/26056/9528/257364/3998/64114/54585/54741/598/84445/80762/65125/9727/27248/51684/146057/127018/26524/5211/10956/55968/88455/285381/8724/64285/1601/26022/9531/1020/79651/7013/2932/23327/1025"
"GO:0048545","response to steroid hormone",243,0.356655627755546,1.19282838152689,0.0465116279069767,0.109225173591976,0.0643900062069646,1138,"tags=11%, list=9%, signal=10%","4747/5122/114907/133/9076/21/7057/6586/445/2629/6715/10424/57658/2720/8837/3725/1312/164091/6714/55823/5465/9063/23558/55818/4864/3417/3490"
"GO:1903530","regulation of secretion by cell",350,0.399274045491255,1.46626520072119,0.0476190476190476,0.110775765705343,0.0653041053337569,2110,"tags=20%, list=16%, signal=17%","6352/785/4856/5122/130399/7784/84258/3134/114897/51762/4828/18/5208/26056/4067/3708/9581/84961/10079/57555/3916/6812/322/51092/255057/51768/9463/9545/8027/6844/22930/9727/3623/8372/7779/9846/4905/2260/65018/10765/5211/201294/285381/682/5213/64285/10972/1601/7879/5898/57617/1408/23011/9341/64215/2778/5587/26509/1020/79651/2697/5581/111/706/55204/23332/101/2151/673/10497"
"GO:0031396","regulation of protein ubiquitination",176,-0.415661097421821,-1.36393840354114,0.0476190476190476,0.110775765705343,0.0653041053337569,2581,"tags=30%, list=20%, signal=25%","64359/10253/139285/55869/26272/51343/6872/409/107080638/51256/1407/7332/7375/83932/3301/23640/9978/11315/207/6135/57561/5478/57162/3326/54984/201254/7965/6188/374969/1616/54552/7334/9349/23376/11338/10459/6187/3320/6125/23028/6201/22976/6502/57697/27338/27085/84131/55215/26271/4085/11065/5347/991"
"GO:0090066","regulation of anatomical structure size",363,0.363850830560747,1.29270326505132,0.0476190476190476,0.110775765705343,0.0653041053337569,2262,"tags=18%, list=17%, signal=15%","4747/4879/57731/6712/133/79987/3672/23189/2643/6649/27185/59342/57142/112/10505/1954/2132/89848/2131/2729/23499/64798/8800/65125/118813/3475/8408/10273/2934/2055/29767/6560/51652/4313/84335/6049/1739/585/7422/55558/23011/80128/358/196740/490/2017/54961/8985/274/5587/51474/1020/3676/5581/80852/119032/6792/2932/11194/6647/51334/253725/4703/10344/2885"
"GO:0043085","positive regulation of catalytic activity",375,-0.353724723919832,-1.28274273807762,0.0476190476190476,0.110775765705343,0.0653041053337569,856,"tags=10%, list=6%, signal=9%","143872/6187/1660/2547/5292/79075/7520/3192/65979/55704/4436/4216/2956/5982/27338/5111/63922/1894/5985/2261/84722/1909/1663/1719/5983/2146/5984/9928/9824/11065/29128/22974/63967/5347/1062/991"
"GO:0009267","cellular response to starvation",160,0.45914285818702,1.48698416850349,0.0487804878048781,0.111129800953182,0.0655128148377673,1924,"tags=26%, list=15%, signal=23%","58528/5563/2621/2629/81631/27072/6715/151556/123/84557/26100/5287/9451/1312/10325/5289/3920/154743/9463/53349/5465/133746/201163/8897/143686/6513/51422/11345/55062/26608/7532/4149/5595/96459/56681/468/55364/10367/56270/5587/51100/23710"
"GO:0003015","heart process",147,0.44626256724056,1.46627574478506,0.0487804878048781,0.111129800953182,0.0655128148377673,2667,"tags=31%, list=20%, signal=25%","57731/2034/80763/133/6334/2643/1760/2548/2946/2534/6714/2132/2131/775/5606/2934/6548/55328/7220/388591/1739/79717/125111/10467/444/490/5770/274/23704/2697/9446/10659/23327/3751/10142/6647/64091/4193/1756/7067/5025/6331/6444/6720/3768"
"GO:1902115","regulation of organelle assembly",205,-0.390270016861921,-1.36631726655986,0.0483870967741935,0.111129800953182,0.0655128148377673,1338,"tags=17%, list=10%, signal=16%","5789/7175/126731/4478/55755/84260/85459/6624/55329/8100/116840/4869/57472/3192/7840/79598/4957/10198/55704/9738/23636/163786/10432/1104/9662/7430/55835/347240/6491/23224/672/29899/10733/10615/5347"
"GO:0016053","organic acid biosynthetic process",207,0.379144118351499,1.29085344105017,0.0487804878048781,0.111129800953182,0.0655128148377673,1824,"tags=16%, list=14%, signal=14%","2571/5563/23743/157506/1571/445/3995/18/220/5092/2946/51141/215/55501/9885/347862/29940/221955/5352/23352/8816/23417/55902/51422/11343/4259/51380/10955/60481/2744/5740/9200/8985/5565"
"GO:0046394","carboxylic acid biosynthetic process",206,0.379352372669844,1.28838634186046,0.0487804878048781,0.111129800953182,0.0655128148377673,1196,"tags=12%, list=9%, signal=11%","2571/5563/23743/157506/1571/445/3995/18/220/5092/2946/51141/215/55501/9885/347862/29940/221955/5352/23352/8816/23417/55902/51422/11343"
"GO:0007186","G protein-coupled receptor signaling pathway",400,0.363874819861742,1.24784368176862,0.0487804878048781,0.111129800953182,0.0655128148377673,980,"tags=8%, list=7%, signal=8%","6352/283383/4879/133/6751/51222/1608/112609/6586/1951/26996/6272/22859/5660/4828/56670/7275/3482/4067/19/11245/83941/23385/92255/3708/112/2534/57085/6714/375790/165829/64798/65125/334"
"GO:0072521","purine-containing compound metabolic process",453,0.330519325402336,1.23881691372254,0.0487804878048781,0.111129800953182,0.0655128148377673,1849,"tags=16%, list=14%, signal=14%","9615/23475/4879/785/22875/272/5563/205/1740/8514/80221/23433/5208/5164/2026/1497/5165/215/112/8459/7345/4833/83440/8382/6714/5230/226/523/5163/5223/5465/2180/79877/57103/4536/25824/23417/9060/201163/3417/115/5236/128486/55902/55191/51422/3988/230/22978/4832/65018/5211/5663/4882/64080/526/5213/56606/1739/79717/3939/4837/60481/53343/79873/7167/5740/3099/23786/9200/4695/122622/5315"
"GO:0002250","adaptive immune response",256,0.352372021753374,1.22865312109239,0.0487804878048781,0.111129800953182,0.0655128148377673,1695,"tags=20%, list=13%, signal=18%","7784/54210/1191/3134/3383/710/3133/8741/3140/5817/4067/716/975/3105/10892/604/4179/2534/3716/10758/84695/121260/220972/80762/7037/6778/8417/23765/80758/2923/7128/338322/81622/567/83700/80380/10384/5819/5130/10673/57192/6830/201294/7158/7532/100507436/6868/11119/81545/26022/51279"
"GO:0006163","purine nucleotide metabolic process",354,0.339270559424077,1.22040728968954,0.0487804878048781,0.111129800953182,0.0655128148377673,2019,"tags=18%, list=15%, signal=16%","9615/23475/4879/785/272/5563/205/1740/8514/23433/5208/2026/1497/112/8459/7345/4833/83440/8382/6714/5230/226/523/5223/5465/57103/4536/25824/9060/201163/3417/115/5236/55191/51422/3988/230/22978/4832/65018/5211/5663/4882/64080/526/5213/1739/3939/4837/53343/79873/7167/5740/3099/23786/4695/122622/5315/50808/113/51341/111/706/6095"
"GO:0031047","regulatory ncRNA-mediated gene silencing",170,-0.393742207881584,-1.30150537262613,0.0491803278688525,0.111783726876222,0.0658983147445995,1790,"tags=28%, list=14%, signal=25%","23405/23019/8087/1656/693224/5901/23013/55421/6895/90853/246175/1655/7073/693217/8575/9470/100126351/100126338/406948/406947/114614/10658/1994/406974/10927/29883/56339/100302197/54487/27161/1660/4686/407043/3190/57472/9631/3192/90459/51593/9125/25904/619553/57690/6428/693221/3181/100302274/2146"
"GO:0060047","heart contraction",140,0.441743437837053,1.44304110180069,0.05,0.112358276643991,0.0662370211242392,2667,"tags=30%, list=20%, signal=24%","57731/2034/80763/133/6334/2643/1760/2548/2946/6714/2132/2131/775/5606/2934/6548/55328/7220/388591/1739/125111/444/490/5770/274/23704/2697/9446/10659/23327/3751/10142/6647/64091/4193/1756/7067/5025/6331/6444/6720/3768"
"GO:0061448","connective tissue development",225,0.401862944084753,1.32360999766984,0.05,0.112358276643991,0.0662370211242392,1673,"tags=18%, list=13%, signal=16%","4856/51222/80310/1435/2202/1893/84159/5310/10424/140606/9149/8837/9451/80856/4209/7059/2132/25987/2131/25979/91252/8372/9215/7076/57326/3988/2260/861/4882/4015/157680/3491/4054/50515/2355/585/5595/9658/23213/65992"
"GO:0043542","endothelial cell migration",197,0.390500986016873,1.30930240067276,0.05,0.112358276643991,0.0662370211242392,2795,"tags=24%, list=21%, signal=19%","7857/4856/3162/1803/7057/2896/147372/1647/2191/5641/9734/5797/6237/5606/5547/9839/3315/23328/2260/8828/682/574456/7422/6868/196740/54828/5587/57608/949/2821/7046/2246/51564/6776/153090/10755/5170/5025/10014/3689/4204/8613/27286/10519/3964/6678/5607"
"GO:0050808","synapse organization",391,0.366195625433339,1.30468222517879,0.05,0.112358276643991,0.0662370211242392,1514,"tags=14%, list=11%, signal=12%","4747/785/4915/57731/6712/1008/57622/8497/57463/6272/9762/50944/56133/114784/27067/27185/8934/5621/1760/7058/57142/5641/23096/57555/51150/56122/51517/102/2534/116987/54583/375790/1639/9463/22883/22941/22839/7436/9215/79414/7779/5365/9746/2260/8828/5663/22943/57717/51804/5792/27020/5364/1739"
"GO:0019221","cytokine-mediated signaling pathway",341,0.349677631901378,1.24469213781408,0.05,0.112358276643991,0.0662370211242392,1783,"tags=14%, list=14%, signal=13%","6352/4915/4982/2621/6586/1435/10603/1893/57724/4067/8996/54472/6773/5034/3716/10758/9755/376497/6714/2131/6778/1796/65125/7357/2180/23765/142678/91445/7128/3459/8408/2260/10673/780/1540/246330/54838/6654/51094/8717/253943/585/5595/6868/4921/9180/10554/3597/5770"
"GO:0034329","cell junction assembly",354,0.350411082941123,1.25684919959994,0.0512820512820513,0.114978535793015,0.0677817062670599,1602,"tags=14%, list=12%, signal=13%","4915/6712/1008/9076/57622/7057/3909/57463/56133/114784/27067/23396/8934/7058/57142/23096/57555/56122/51517/123720/8861/6714/375790/23499/22883/22941/7436/5786/29984/201163/9215/7145/83700/1845/79414/5365/9746/6548/2260/22943/57717/51804/27020/5364/1739/928/125111/7422/79834/55558"
"GO:1903522","regulation of blood circulation",149,0.404286217209036,1.39294660382163,0.0526315789473684,0.116423872180451,0.0686337554412347,2318,"tags=22%, list=18%, signal=18%","57731/2034/80763/133/79987/2643/1760/2548/2946/6714/775/10273/6548/55328/7220/4313/388591/1739/125111/444/490/5770/274/23704/3676/2697/9446/10659/3751/10142/64091/4193/1756"
"GO:0019362","pyridine nucleotide metabolic process",136,0.409262409567346,1.38766662985785,0.0526315789473684,0.116423872180451,0.0686337554412347,1849,"tags=24%, list=14%, signal=20%","23475/5563/8514/5208/2026/7345/83440/6714/5230/226/5223/5465/57103/25824/201163/3417/5236/55191/51422/3988/230/5211/5663/64080/5213/3939/4837/7167/5740/3099/23786/5315"
"GO:0046496","nicotinamide nucleotide metabolic process",136,0.409262409567346,1.38766662985785,0.0526315789473684,0.116423872180451,0.0686337554412347,1849,"tags=24%, list=14%, signal=20%","23475/5563/8514/5208/2026/7345/83440/6714/5230/226/5223/5465/57103/25824/201163/3417/5236/55191/51422/3988/230/5211/5663/64080/5213/3939/4837/7167/5740/3099/23786/5315"
"GO:0031346","positive regulation of cell projection organization",282,0.380095778262024,1.33288158129871,0.0526315789473684,0.116423872180451,0.0686337554412347,2421,"tags=26%, list=18%, signal=21%","4747/4915/57451/5274/57463/51762/23433/2896/27067/27185/4067/5526/9842/8837/8507/1954/51517/2534/6714/57465/322/57787/375790/411/23499/950/79006/9139/118813/9727/7436/9863/4135/7779/5365/2260/5604/26259/780/23300/1523/27020/5364/8724/57498/585/7422/8036/5898/81545/9638/4921/54664/23011/23654/117177/5587/116985/6792/673/79647/2932/23363/7046/8976/202018/153090/1756/162427/160/2889/3064"
"GO:0031669","cellular response to nutrient levels",213,0.38285773200376,1.28958364080473,0.0526315789473684,0.116423872180451,0.0686337554412347,2745,"tags=31%, list=21%, signal=25%","58528/5563/2621/2629/81631/27072/6715/5164/151556/123/84557/26100/5287/9451/1312/10325/5289/3920/154743/9463/53349/5465/133746/201163/8897/8408/143686/6513/51422/7421/11345/55062/26608/7532/4149/5595/5251/96459/56681/468/55364/10367/56270/5565/5587/51100/23710/8202/467/4193/7248/81788/3480/6009/2309/22863/5610/83667/9213/6720/144577/5564/26001/1594/8648"
"GO:0042692","muscle cell differentiation",297,0.362913237715404,1.28279707948528,0.0526315789473684,0.116423872180451,0.0686337554412347,1623,"tags=14%, list=12%, signal=12%","785/4856/56603/51778/133/9518/1827/6272/50804/115701/130827/1760/30008/975/27250/23646/79365/9149/2318/8837/4669/7345/9734/5465/3475/9215/4853/6548/29767/9150/22943/4015/6830/51804/10398/90/928/406971/7422/10467/4303"
"GO:0046486","glycerolipid metabolic process",292,0.360223700435925,1.29925495084074,0.0540540540540541,0.11877509438485,0.0700198389543704,2725,"tags=28%, list=21%, signal=23%","21/1608/23659/63874/114882/129303/64788/23396/10423/79837/51141/5287/26751/6400/3631/376497/55361/221955/79575/5289/51573/57104/26090/65258/253430/25979/55650/8760/2180/9663/8897/128486/3988/57515/11343/84302/5130/81490/114971/54872/57217/10390/27315/23175/6583/7405/51099/9091/126969/51604/2170/132671/10554/4952/56994/93210/80235/3636/9487/54928/949/160851/9104/4534/23556/256987/90809/3635/23761/57153/10026/94005/27163/472/22863/10162/55224/8605/6720/4204/114879/3707"
"GO:0045017","glycerolipid biosynthetic process",209,0.35792969098666,1.28043342126429,0.0540540540540541,0.11877509438485,0.0700198389543704,2648,"tags=30%, list=20%, signal=24%","1608/23659/63874/129303/23396/10423/79837/5287/26751/3631/376497/55361/221955/79575/5289/57104/65258/25979/55650/8760/2180/9663/8897/128486/84302/5130/81490/114971/54872/57217/10390/27315/23175/7405/51099/9091/126969/51604/2170/10554/4952/56994/93210/80235/3636/9487/54928/949/160851/9104/4534/23556/3635/23761/57153/10026/94005/472/22863/10162/55224/8605/6720"
"GO:0046474","glycerophospholipid biosynthetic process",180,0.355419514436352,1.26516676026581,0.0540540540540541,0.11877509438485,0.0700198389543704,2634,"tags=30%, list=20%, signal=24%","1608/63874/129303/23396/10423/79837/5287/26751/3631/376497/55361/79575/5289/65258/25979/55650/8760/8897/84302/5130/81490/114971/54872/57217/10390/27315/23175/7405/51099/9091/126969/51604/2170/10554/4952/56994/93210/80235/3636/9487/54928/160851/4534/23556/3635/23761/57153/10026/94005/472/22863/10162/55224/8605"
"GO:0050870","positive regulation of T cell activation",162,0.378499650197651,1.29308955245841,0.0555555555555556,0.121804326450344,0.0718056202453035,1267,"tags=14%, list=10%, signal=12%","6352/7784/1803/3133/140885/4067/975/3105/1326/10892/604/4179/2534/80381/6714/7037/64115/8744/567/80380/861/10673"
"GO:0035107","appendage morphogenesis",111,0.434248781742406,1.33734913036106,0.0566037735849057,0.123284262906904,0.0726780667197748,2016,"tags=23%, list=15%, signal=19%","56603/51222/157506/8434/10512/5125/80856/1954/2131/775/9215/4853/2260/5663/4882/22943/27152/23288/50515/444/6468/9742/2697/54928/2768"
"GO:0035108","limb morphogenesis",111,0.434248781742406,1.33734913036106,0.0566037735849057,0.123284262906904,0.0726780667197748,2016,"tags=23%, list=15%, signal=19%","56603/51222/157506/8434/10512/5125/80856/1954/2131/775/9215/4853/2260/5663/4882/22943/27152/23288/50515/444/6468/9742/2697/54928/2768"
"GO:0009259","ribonucleotide metabolic process",297,0.356068887915579,1.26193490377865,0.0566037735849057,0.123284262906904,0.0726780667197748,2186,"tags=21%, list=17%, signal=18%","9615/4879/785/272/5563/205/1740/23433/5208/2026/1497/112/8459/7345/4833/83440/8382/6714/5230/226/523/5223/5465/57103/4536/9060/201163/115/5236/51422/3988/230/22978/4832/65018/5211/5663/4882/526/5213/1739/3939/53343/79873/7167/3099/23786/4695/122622/5315/50808/221264/113/51341/111/706/6095/4535/339123/107/2821/271"
"GO:0008033","tRNA processing",132,-0.466110120369263,-1.40954468073915,0.0576923076923077,0.124832045683574,0.0735905096971519,3334,"tags=47%, list=25%, signal=35%","25917/8846/55623/116461/54522/81627/158234/55621/221078/11102/60528/55520/3028/79693/80745/10248/26995/51493/93587/9836/80324/79691/24140/26610/23536/10775/84705/127253/6741/51367/55226/60487/55152/1787/81605/79979/55644/207/84881/54517/51637/54931/134637/56931/1653/54920/25821/54859/3735/348180/23587/11157/51002/10556/91801/283742/55687/84520/10785/54482/54901/10940"
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process",114,-0.41771097278284,-1.29066881149429,0.0576923076923077,0.124832045683574,0.0735905096971519,2429,"tags=27%, list=18%, signal=22%","51343/5886/1855/7917/6872/7874/6880/11011/23640/9978/11315/207/6135/23411/56893/3326/7514/4092/23376/10399/57805/51377/11146/29997/6613/6599/1017/6790/5347/55872/991"
"GO:0031349","positive regulation of defense response",348,0.346523078194115,1.2050890926617,0.0576923076923077,0.124832045683574,0.0735905096971519,2001,"tags=20%, list=15%, signal=17%","6352/23705/7784/3134/5054/3133/23643/8878/56670/10133/57724/2896/5817/283131/29800/4067/1535/57169/975/27250/57142/51114/1326/4669/79671/2534/3916/6714/3920/56927/25827/57787/121260/81790/23765/91445/7128/10318/338322/8780/81622/4363/1051/5819/127018/26524/51428/140609/7105/1540/8887/8717/4795/84282/25921/5595/9180/54093/148022/5587/3135/79132/55223/81844/5581/4258/2634/4862"
"GO:0009150","purine ribonucleotide metabolic process",279,0.379043709930272,1.33618608277944,0.0588235294117647,0.125905221699911,0.0742231643140376,2186,"tags=22%, list=17%, signal=19%","9615/4879/785/272/5563/205/1740/23433/5208/2026/1497/112/8459/7345/4833/83440/8382/6714/5230/226/523/5223/5465/57103/4536/9060/201163/115/5236/51422/3988/230/22978/4832/65018/5211/5663/4882/526/5213/1739/3939/53343/79873/7167/3099/23786/4695/122622/5315/50808/113/51341/111/706/6095/4535/339123/107/2821/271"
"GO:0006909","phagocytosis",138,0.409715506485793,1.31033086650908,0.0588235294117647,0.125905221699911,0.0742231643140376,1625,"tags=17%, list=12%, signal=15%","2621/7057/55647/140885/1130/7275/4035/23396/4067/19/1535/9777/2534/6714/4240/55652/10960/2934/201294/63916/55207/8724/7879"
"GO:0016055","Wnt signaling pathway",360,0.352974823397523,1.27562596931511,0.0588235294117647,0.125905221699911,0.0742231643140376,1964,"tags=18%, list=15%, signal=16%","6424/388630/5563/100113407/1951/115701/83999/23189/130612/22881/8434/283149/25805/5310/4035/10159/27185/10297/7091/595/57658/3487/267/8861/1649/6714/3489/25987/2131/84445/23499/9839/65125/83439/7128/26959/9863/8945/57326/27122/9604/64750/26524/5663/51421/22943/1540/7088/8724/5311/585/1601/7320/151195/23213/26108/4040/6468/1363/54764/1642/23043/252839/2535"
"GO:0043410","positive regulation of MAPK cascade",283,0.350999425642986,1.23299349851009,0.0588235294117647,0.125905221699911,0.0742231643140376,2301,"tags=19%, list=17%, signal=16%","4915/4908/9518/2621/7057/3383/114897/80310/3672/3486/22881/1647/4067/3487/975/10912/8837/11342/1687/6714/3489/4055/5606/56005/4853/23328/2260/90441/22943/5604/23008/4294/9170/7422/222166/60370/5595/4921/23286/50488/5770/2081/23043/5581/57608/6464/101/9344/673/2246/51347/6647/3340/113277/153090"
"GO:0019693","ribose phosphate metabolic process",304,0.349718408598852,1.23195321223624,0.0588235294117647,0.125905221699911,0.0742231643140376,2186,"tags=21%, list=17%, signal=18%","9615/4879/785/272/5563/205/1740/23433/5208/2026/1497/112/8459/7345/4833/83440/8382/6714/5230/226/523/5223/5465/57103/4536/5836/9060/201163/115/5236/51422/3988/230/22978/4832/65018/5211/5663/4882/526/5213/1739/3939/256281/53343/79873/7167/3099/23786/4695/122622/5315/50808/221264/113/51341/111/706/6095/4535/339123/107/2821/271"
"GO:0007272","ensheathment of neurons",118,0.48724854324624,1.53681434082698,0.06,0.126510638297872,0.0745800671892497,2352,"tags=30%, list=18%, signal=25%","4915/5129/6334/1191/23114/57463/94103/23385/3073/215/9451/3074/9921/9215/83700/2817/5604/7038/94101/23175/6654/1739/928/5595/20/26022/8455/3687/58494/6647/55624/2885/256987/2581/7248"
"GO:0008366","axon ensheathment",118,0.48724854324624,1.53681434082698,0.06,0.126510638297872,0.0745800671892497,2352,"tags=30%, list=18%, signal=25%","4915/5129/6334/1191/23114/57463/94103/23385/3073/215/9451/3074/9921/9215/83700/2817/5604/7038/94101/23175/6654/1739/928/5595/20/26022/8455/3687/58494/6647/55624/2885/256987/2581/7248"
"GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",290,0.406972121852484,1.40304282499103,0.06,0.126510638297872,0.0745800671892497,1764,"tags=20%, list=13%, signal=17%","6424/4856/130399/9518/7057/2331/283149/81031/25805/4035/10140/10272/151556/27250/30001/84557/3725/1954/6714/25987/2131/51232/9839/5465/9372/9863/23770/201163/8848/3096/27122/10273/4853/64750/54778/26524/22943/4015/10468/5371/3491/4054/10370/50515/90/114990/574456/406971/23420/1601/8239/5595/6868/23213/25970/285704/408050"
"GO:0036294","cellular response to decreased oxygen levels",128,0.377959240160972,1.30434191247526,0.06,0.126510638297872,0.0745800671892497,1790,"tags=25%, list=14%, signal=22%","2034/205/64506/8996/5165/57142/30001/84557/8837/5034/664/56776/6714/5230/54583/9463/5163/57103/6548/26355/65018/26608/665/10370/23576/114990/7422/4921/358/5740/5770/468"
"GO:0070588","calcium ion transmembrane transport",192,0.388819485960562,1.29486320467101,0.06,0.126510638297872,0.0745800671892497,2123,"tags=23%, list=16%, signal=20%","785/2621/1261/53373/93129/9127/5310/57685/4067/6786/5621/2907/1535/8996/3708/30001/2946/2534/79085/1649/64114/255057/775/6548/57192/5663/7220/5371/5026/27069/5311/26133/444/490/24145/10367/29927/274/5587/5581/9446/57214/27032/3709"
"GO:0051047","positive regulation of secretion",202,0.356727121009092,1.23621608557028,0.06,0.126510638297872,0.0745800671892497,2110,"tags=19%, list=16%, signal=16%","4879/5122/7784/3134/114897/51762/4828/18/5208/1535/3708/57555/3916/6812/322/51768/9545/8027/22930/3623/8372/9846/2260/65018/201294/682/5213/10972/1601/7879/358/5587/1020/5581/55204/23332/101/2151/10497"
"GO:0050778","positive regulation of immune response",491,0.328130971714788,1.22451262772723,0.06,0.126510638297872,0.0745800671892497,1695,"tags=17%, list=13%, signal=15%","6352/23705/785/7784/1191/3134/710/3133/23643/10603/8741/3140/8878/57724/5817/25800/29800/4067/8934/716/5621/1535/57169/975/3105/57142/51114/10892/4669/1687/4179/79671/2534/3916/80381/6714/3920/56927/25827/57787/121260/7037/81790/6778/65125/8417/91445/7128/10318/338322/8780/81622/567/1845/8945/121665/59338/10616/3988/10384/5819/629/127018/10673/26524/51428/5663/140609/7105/1540/8887/7158/2355/6654/7532/4795/84282/25921/11119/81545/65992/51279"
"GO:0044272","sulfur compound biosynthetic process",136,0.45968568879631,1.4730480102866,0.0625,0.130394736842105,0.0768698060941828,1672,"tags=21%, list=13%, signal=19%","2134/23743/79586/5164/5165/56548/54480/55501/3029/5230/29940/2132/2131/2729/26229/5163/2180/79877/23417/9060/6506/55902/51380/337876/9653/50515/79717/60481/92370"
"GO:0045861","negative regulation of proteolysis",114,0.453941090266591,1.41845747832743,0.0625,0.130394736842105,0.0768698060941828,1948,"tags=27%, list=15%, signal=23%","7448/7057/1029/5270/5274/5054/710/1893/4130/8434/7077/1471/4035/5621/2619/51684/7076/5327/11345/1522/2055/5663/5371/8239/65992/6695/26022/64215/274/1020/819"
"GO:0071453","cellular response to oxygen levels",141,0.387895882583429,1.33956167370382,0.0625,0.130394736842105,0.0768698060941828,1790,"tags=26%, list=14%, signal=22%","2034/205/64506/8996/5165/57142/30001/84557/8837/5034/664/56776/6714/5230/54583/523/9463/5163/57103/84317/537/6548/26355/65018/26608/665/10370/23576/114990/7422/9550/4921/358/5740/5770/468"
"GO:1903320","regulation of protein modification by small protein conjugation or removal",216,-0.377227293204536,-1.28277481884966,0.0625,0.130394736842105,0.0768698060941828,2581,"tags=29%, list=20%, signal=24%","64359/10253/54726/139285/51588/55869/26272/51343/6872/409/107080638/51256/1407/7332/7375/83932/3301/23640/9978/11315/207/9759/6135/57561/26354/5478/57162/3326/54984/201254/7965/6188/374969/51138/1616/54552/7334/9349/23376/10980/11338/10459/29997/6187/3320/6125/23028/8533/6201/10055/10054/22976/6502/57697/27338/27085/84131/55215/26271/4085/11065/5347/991"
"GO:0097191","extrinsic apoptotic signaling pathway",186,0.355042700077054,1.21817087588642,0.0625,0.130394736842105,0.0768698060941828,1784,"tags=18%, list=14%, signal=16%","7857/3162/7057/3383/5054/6272/8682/2907/8996/81618/8837/64114/6714/4055/2729/64112/598/64798/2923/7128/10616/10193/2260/162989/5371/5598/1540/246330/90/8717/56616/2017/9531/55437"
"GO:0042552","myelination",116,0.49050798103895,1.53482916766497,0.0638297872340425,0.132333303658862,0.0780126225828972,2352,"tags=30%, list=18%, signal=25%","4915/5129/6334/1191/23114/57463/94103/23385/3073/215/9451/3074/9921/9215/83700/2817/5604/7038/94101/23175/6654/1739/928/5595/20/26022/8455/3687/58494/6647/55624/2885/256987/2581/7248"
"GO:0044248","cellular catabolic process",229,0.388941505788814,1.32184557936426,0.0638297872340425,0.132333303658862,0.0780126225828972,3049,"tags=33%, list=23%, signal=26%","23475/56603/2571/10404/23659/18/3425/1200/51390/3423/5830/2720/5641/215/4669/6448/3074/9123/5191/5465/51/35/23417/9663/5264/128486/132789/2817/10007/3712/1891/51380/23175/7405/23576/51200/11093/20/2744/5770/51100/1020/5581/5828/84706/10005/23327/2686/4012/2875/219743/3295/9942/1384/55614/5194/2110/160428/51005/3176/83667/1629/26063/4942/8876/10449/2184/113675/56898/6652/7263/26275/9737/5826/57154/5860"
"GO:0055074","calcium ion homeostasis",187,0.38484577113689,1.31528793159869,0.0638297872340425,0.132333303658862,0.0780126225828972,2123,"tags=24%, list=16%, signal=20%","6352/785/7466/27185/540/4067/6786/1760/2907/1535/8996/3708/30001/2946/9885/664/79085/1649/3074/775/7779/7421/2260/57192/5663/7220/5371/27020/27069/5311/10467/23241/23155/444/57130/490/468/10367/5587/5581/9446/55177/57214/27032/3709"
"GO:0002703","regulation of leukocyte mediated immunity",135,0.424756229173377,1.41376529990785,0.0652173913043478,0.134366808279852,0.0792114064425277,1777,"tags=24%, list=13%, signal=21%","23705/7784/3134/3383/3133/8741/3140/5817/4067/975/3105/10892/604/4179/3916/6812/121260/80762/7037/6778/8417/1773/567/9846/5819/6830/201294/7158/7532/100507436/81545/148022/3107"
